Date,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Position,Volume_SMA,Volume_Ratio,Volatility,ATR,Momentum
2020-04-06,63.4788818359375,63.633663246501584,60.313040684944006,60.68065299317754,201820400,0.08723706762752959,0.08363967785373118,60.40012092590332,60.759271240234376,68.95307968139649,60.64255844197023,62.9797993524826,-2.337240910512371,-3.0160677064348844,0.6788267959225136,53.82713632939641,60.759271240234376,68.06255586361581,53.45598661685294,0.6861909220268029,268668980.0,0.751186087802172,0.06503024306328421,3.4266955708428997,9.214553833007812
2020-04-07,62.7436637878418,65.71119260823201,62.6396691972311,65.49351989948178,202887200,-0.011582088827523651,-0.011649683651382243,60.70364494323731,60.44595241546631,68.71708778381348,60.965805418258164,62.96230782917587,-1.9965024109177065,-2.812154647331449,0.8156522364137424,55.212436560520985,60.44595241546631,66.72464805844615,54.16725677248647,0.6829768078457936,264548840.0,0.766917745698677,0.06289794159205338,3.374178581599461,3.0352401733398438
2020-04-08,64.34956359863281,64.66396824725281,63.17900080091498,63.544192303076315,168895200,0.02559461328591084,0.02527255491414821,61.20065155029297,60.332764625549316,68.47103813171387,61.486383599854264,63.06506751580231,-1.578683915948048,-2.565460501054769,0.9867765851067212,58.372005727111706,60.332764625549316,66.21225843495733,54.453270816141305,0.8415939452692383,260213660.0,0.6490635426287766,0.06273574990318406,3.3346185292048243,4.970066070556641
2020-04-09,64.81391143798828,65.31696770263731,64.01822371729881,64.98563166236876,161834800,0.00721602157633483,0.007190110667091114,61.43161964416504,60.571713829040526,68.2021851348877,61.99831095956719,63.194611510038314,-1.196300550471122,-2.2916285109380397,1.0953279604669177,67.06598340186127,60.571713829040526,66.77952148843852,54.36390616964253,0.841682429748407,247381700.0,0.6541906697221338,0.0582580935991475,3.0157192415799874,2.309680938720703
2020-04-13,66.08605194091797,66.19488828158737,64.29150704508059,64.89130259807796,131022800,0.019627584182245084,0.019437447079181516,62.04858245849609,60.51463642120361,67.96104316711425,62.62719418746731,63.40879228269607,-0.7815980952287589,-1.9896224277961836,1.2080243325674247,71.45369523481978,60.51463642120361,66.48107072404412,54.54820211836311,0.9668965781674587,235396240.0,0.5566053221580769,0.05186373757626219,2.8643887783803152,6.169628143310547
2020-04-14,69.42362213134766,69.71384751910844,67.24695386535642,67.71856827528313,194994800,0.050503398106056085,0.049269476048810566,62.82831382751465,61.05686874389649,67.8559481048584,63.67279848652583,63.85433523444804,-0.18153674792220897,-1.6280052918213888,1.4464685438991798,69.09043889297416,61.05686874389649,68.14778261731848,53.9659548704745,1.089962981979745,229024800.0,0.8514134713795187,0.04313117421739026,2.7206602380136866,7.797313690185547
2020-04-15,68.78997039794922,69.2494877739681,67.87093564591146,68.29901107744294,131154400,-0.00912732170902264,-0.009169230917278458,63.55725593566895,61.43863220214844,67.74228172302246,64.46005570366789,64.21993783915183,0.24011786451606554,-1.254380660553898,1.4944985250699636,68.27281970114309,61.43863220214844,69.32881872714326,53.54844567715362,0.9658532578737489,219379720.0,0.5978419518449564,0.042520882323596756,2.5905782519706686,7.289421081542969
2020-04-16,69.3365707397461,69.70176972834132,68.28693363859223,69.50344925898898,157125200,0.0079459307604699,0.007914528091912816,64.66445541381836,61.9225793838501,67.59037452697754,65.21028878614146,64.59894768364029,0.6113411025011715,-0.8812363079428842,1.4925774104440557,64.7427994294035,61.9225793838501,70.50938459383848,53.33577417386172,0.9317083696781582,212224300.0,0.7403732748794554,0.04188114177134914,2.4642968949203454,11.07199478149414
2020-04-17,68.39573669433594,69.39942831156146,66.95913534892303,68.85284047730217,215250000,-0.013569088222455727,-0.013661989649036014,65.58034744262696,62.382339286804196,67.40710411071777,65.70035769509445,64.88019131406219,0.8201663810322657,-0.5409557701478542,1.36112215118012,69.69659913929763,62.382339286804196,71.3324641198629,53.43221445374549,0.8359393036240289,209393940.0,1.0279667119306317,0.04202069926837124,2.4418403069395045,9.158920288085938
2020-04-20,66.97606658935547,68.12486348645393,66.95672167861267,67.22276033093017,130015200,-0.02075670463679702,-0.02097515316558055,66.43940391540528,62.9590347290039,67.17729606628419,65.89662060190383,65.03544133445429,0.8611792674495433,-0.26052876262837477,1.121708030077918,62.59679516279731,62.9590347290039,71.50343452062832,54.41463493737949,0.735068112349403,195810040.0,0.6639863819036042,0.0391815947557028,2.410227008787092,8.590564727783203
2020-04-21,64.90583801269531,67.05348554767438,64.19479234555389,66.81888874755303,180991600,-0.030909975489500918,-0.03139776685513276,66.58209953308105,63.491110229492186,66.92741523742676,65.74419251125637,65.02584108839807,0.718351422858305,-0.06475272553103881,0.7831041483893438,57.34561129274715,63.491110229492186,71.0208712273674,55.96134923161698,0.5939424095666743,188021980.0,0.9626087332980963,0.039646756329608394,2.4332032832308284,1.4269561767578125
2020-04-22,66.77532958984375,67.2106601783122,65.83210839433792,66.17311317288764,116862400,0.02880313442348248,0.02839612117570049,66.98526611328126,63.844455528259275,66.70757148742676,65.9028289848852,65.1554328292459,0.7473961556393078,0.09767705070303052,0.6497191049362773,69.50881237431224,63.844455528259275,71.28958815272995,56.39932290378861,0.6968315548840105,179488540.0,0.651085579057025,0.033845288542955945,2.33594274541896,4.031665802001953
2020-04-23,66.51657104492188,68.14181716571889,66.47787383005301,66.71972588742912,124814400,-0.0038750620402963065,-0.0038825895458644366,67.20196685791015,64.20130920410156,66.49193672180176,65.99725084027546,65.25625788225894,0.7409929580165198,0.22634023216572838,0.5146527258507914,67.25133447742941,64.20130920410156,71.426265361354,56.97635304684913,0.6602267052164909,170549160.0,0.7318382570749689,0.0338176414730222,2.3122758934435317,2.1670074462890625
2020-04-24,68.43685913085938,68.44653527723898,66.99300242947831,67.04137578063921,126161200,0.02886931866407605,0.02846045040411299,67.56426162719727,64.49794063568115,66.27799446105956,66.37257519267298,65.49185797474786,0.8807172179251239,0.35721562931760753,0.5235015886075164,72.67078960405794,64.49794063568115,71.91413858952278,57.08174268183952,0.7655618498652564,164252860.0,0.7680913440411327,0.03249360366352358,2.3338688246174533,3.6229476928710938
2020-04-27,68.48523712158203,68.81657319534303,67.70647335185146,68.1538936670834,117087600,0.0007068996347443512,0.0007066498988827462,67.80418014526367,64.92638130187989,66.07628959655761,66.69760010481284,65.71358976340224,0.9840103414105954,0.48257457173620516,0.5014357696743903,64.61873695616916,64.92638130187989,72.21713927373858,57.6356233300212,0.744066243416585,159896400.0,0.7322716458907143,0.03063728822812452,2.0382930002290425,2.3991851806640625
2020-04-28,67.37513732910156,69.1285646001926,67.28323975471295,68.94717557214871,112004800,-0.016209329764160785,-0.01634213806102771,67.59933166503906,65.21382274627686,65.85199638366699,66.80183660085726,65.83666736086145,0.9651692399958023,0.5790935053881245,0.38607573460767775,63.23432494329063,65.21382274627686,72.40944194842037,58.01820354413335,0.6501826682393691,157097820.0,0.7129621531349066,0.030626603637615293,1.9507073884060955,-2.0484848022460938
2020-04-29,69.58808135986328,70.05727484881541,68.65937052894684,68.86252533126566,137280800,0.03284511347193764,0.03231724033986902,67.67914276123047,65.6181993484497,65.70074195861817,67.23048964070433,66.11454987930603,1.1159397613983089,0.6864627565901614,0.42947700480814743,64.46704443505197,65.6181993484497,72.84411432910782,58.39228436779159,0.7746975311804739,154111760.0,0.8907873091579773,0.031198206040188546,2.0051240355705837,0.7981109619140625
2020-04-30,71.05611419677734,71.23266881272234,69.73802523358442,70.1274034083595,183064000,0.021096038405231665,0.020876597839414663,67.8510971069336,66.25777626037598,65.5565013885498,67.81904726471556,66.4805916806002,1.3384555841153656,0.8168613220952022,0.5215942620201633,66.33341504918522,66.25777626037598,72.99072342330055,59.524829097451395,0.8563326594053595,154454040.0,1.1852328369008671,0.028020231608481057,2.02982714039348,1.71954345703125
2020-05-01,69.91217041015625,72.31375937660403,69.13340655240944,69.23014589148127,240616800,-0.016099160495226972,-0.016230159868812554,68.00274047851562,66.79154396057129,65.40544090270996,68.14106621016798,66.73478269760436,1.4062835125636184,0.9347457601888856,0.47153775237473283,60.0790815701032,66.79154396057129,72.8385928848901,60.744495036252474,0.7580288739714878,158188180.0,1.5210795142848221,0.028582577700061514,2.121039396656895,1.5164337158203125
2020-05-04,70.90132141113281,71.02950265458016,69.24705489201135,69.93633445349597,133568000,0.014148480803463537,0.014049325221698791,68.39526596069337,67.41733493804932,65.30923210144043,68.56572085647026,67.04341519490276,1.5223056615675006,1.0522577404646087,0.47004792110289184,54.44231855152226,67.41733493804932,72.27507414071707,62.55959573538158,0.8586016383063726,158372580.0,0.8433783171304022,0.028078083312914965,1.9892288383982049,3.9252548217773438
2020-05-05,71.96549224853516,72.79746385447393,71.21574945029819,71.36086215007607,147751200,0.015009182004261712,0.014897658762450493,69.10123138427734,67.8416654586792,65.30623359680176,69.08876260909564,67.40801349517183,1.6807491139238095,1.177956015156449,0.5027930987673606,59.30550860568729,67.8416654586792,72.7333756866599,62.94995523069851,0.9215117614967838,155669120.0,0.9491362191807855,0.021515824820802294,2.013761406819985,7.059654235839844
2020-05-06,72.70797729492188,73.33920755337681,72.28231535832381,72.66685920210755,142333600,0.010317237097781762,0.010264377671720976,69.69449615478516,68.3398811340332,65.36693824768066,69.64556486845352,67.80060340626443,1.8449614621890902,1.3113571045629773,0.5336043576261129,59.76739343876031,68.3398811340332,73.07249875183032,63.607263516236095,0.9614883890536965,152641440.0,0.9324702387503682,0.021099756791174287,2.0108242078980254,5.932647705078125
2020-05-07,73.46012878417969,73.80598277550787,73.03205337405477,73.33436839325711,115215200,0.010344827586206806,0.010291686036547506,70.38885192871093,68.79540939331055,65.42058113098145,70.23242085548831,68.21982750833223,2.012593347156084,1.4516043530815987,0.5609889940744854,64.83436817838071,68.79540939331055,73.66276817709394,63.928050609527155,0.9791838446767696,149957440.0,0.7683193311382216,0.020687019880489668,1.9149465306085653,6.9435577392578125
2020-05-08,75.20861053466797,75.26196230929314,73.79237217273885,74.119757726088,133838400,0.023801778998035594,0.023522932681988493,71.0660270690918,69.31514434814453,65.60172615051269,70.99798849843903,68.73751513991266,2.2604733585263688,1.613378154170553,0.6470952043558158,73.6586317732748,69.31514434814453,74.59484622795783,64.03544246833123,1.0581249018109182,148557620.0,0.9009191181172665,0.021032263085013003,1.9408621384221496,6.771751403808594
2020-05-11,76.3920669555664,76.88677548298328,74.50778444429339,74.71634413389539,145946400,0.015735650645386068,0.015613128929291963,71.85671005249023,69.83044509887695,65.80731407165527,71.82784672261246,69.30451897810923,2.5233277445032343,1.7953680722370893,0.727959672266145,84.78181014204068,69.83044509887695,75.75545978251883,63.90543041523507,1.0537219911711917,149303800.0,0.9775129635012638,0.02093361360685446,1.9065976981771067,7.906829833984375
2020-05-12,75.51901245117188,77.52696763422976,75.39775910098548,77.07590132316346,162301200,-0.011428601675385286,-0.01149441002222358,72.67109756469726,70.13521461486816,65.87233848571778,72.39571837316007,69.76485182796571,2.630866545194351,1.9624677668285417,0.6683987783658094,78.17743999166025,70.13521461486816,76.57667815719181,63.693751072544515,0.9179017548519418,147669120.0,1.0990869316482688,0.018695242132978896,1.8940538672933493,8.143875122070312
2020-05-13,74.6072006225586,76.6200111005404,73.53047005378731,75.69848100436312,200622400,-0.01207393739692808,-0.012147419456571123,73.17300949096679,70.42607612609864,65.9650301361084,72.73594641152907,70.12354433126889,2.612402080260182,2.0924546295148696,0.5199474507453123,75.01980671290671,70.42607612609864,77.13170798013974,63.72044427205753,0.8117621566072282,151142520.0,1.3273723370498256,0.018818515413713936,1.9958822752281498,5.0191192626953125
2020-05-14,75.06554412841797,75.1261708180673,73.12306262382332,73.84573542870217,158929200,0.006143421841789287,0.006124627959048408,73.57395248413086,70.71252479553223,66.00197578430176,73.09434606028121,70.48961839031696,2.604727669964248,2.194909237604745,0.4098184323595029,72.53657506623483,70.71252479553223,77.70549423817764,63.71955535288683,0.8112425535810015,151232720.0,1.0508916324456772,0.018804118883034824,2.001106843937212,4.009429931640625
2020-05-15,74.6217269897461,74.66780385011373,72.80292692486488,72.8368814117532,166348400,-0.005912394878702543,-0.0059299422842826535,74.04490814208984,71.02382431030273,66.07754432678223,73.32932774173734,70.7957005087932,2.5336272329441414,2.2626528366726246,0.27097439627151676,70.31688728439632,71.02382431030273,78.13584393098925,63.911804689616204,0.7529452160802713,148787640.0,1.1180256639597215,0.01849997790780182,2.0834295125130353,4.709556579589844
2020-05-18,76.3799057006836,76.75336807886046,75.25467849728416,75.94582405017557,135178400,0.023561217112800126,0.023287935872141393,74.59276657104492,71.49401626586913,66.20709297180176,73.79864742772908,71.20934533782213,2.589302089906951,2.32798268731949,0.261319402587461,78.58652471653812,71.49401626586913,78.7217489007343,64.26628363100397,0.8379959996891617,149045800.0,0.9069588005834448,0.017958278722757223,2.103880672772658,5.478584289550781
2020-05-19,75.93856048583984,77.24324046806854,75.90703342703199,76.39689435415646,101729600,-0.005778289601106379,-0.005795048506184118,74.9900733947754,72.04565238952637,66.43838935852051,74.12786482128458,71.55965757100863,2.5682072502759468,2.3760275999107816,0.19217965036516516,72.7152899824253,72.04565238952637,78.82649844470905,65.26480633434369,0.7870517974182648,145082700.0,0.7011835318752684,0.015952094381007274,2.007742781438565,3.9730682373046875
2020-05-20,77.41541290283203,77.48573451404336,76.75821444789756,76.79701640617802,111504800,0.019447990685411698,0.01926129519985803,75.4608169555664,72.57765655517578,66.60649681091309,74.63364144921495,71.99341722521778,2.6402242239971656,2.4288669247280583,0.2113572992691073,72.73249420728115,72.57765655517578,79.28667412740755,65.868638982944,0.8605413382489443,144814820.0,0.7699819673152237,0.015438898770057025,2.0007846796774547,4.707435607910156
2020-05-21,76.83824157714844,77.8179706179206,76.60058237100931,77.27717806754521,102688800,-0.0074555092331294315,-0.007483440456351018,75.79862823486329,73.0937400817871,66.8109952545166,74.97281069966625,72.35229310313858,2.6205175965276766,2.467197059087982,0.15332053743969443,75.80412814204047,73.0937400817871,79.41647829214635,66.77100187142786,0.7961139122624356,143708540.0,0.7145629619506259,0.015598075817268764,1.8605729241572189,3.37811279296875
2020-05-22,77.33294677734375,77.41539814770596,76.4744711907137,76.57631983616066,81803200,0.006438268107666234,0.006417630990387474,76.01106185913086,73.53854446411133,67.1569556427002,75.33590855777048,72.72123041233895,2.614678145431526,2.496693276356691,0.11798486907483507,74.87858862971008,73.53854446411133,79.7322280413381,67.34486088688455,0.8063122506922906,141490640.0,0.5781527315163745,0.014753142148365091,1.8004642951874652,2.1243362426757812
2020-05-26,76.80914306640625,78.63036319231934,76.75336386600556,78.4509106181763,125522000,-0.006773357705424421,-0.006796401005348469,76.05276947021484,73.95473976135254,67.3485865020752,75.56256002063752,73.02403875708468,2.5385212635528376,2.50505887379592,0.03346238975691751,69.55346544594629,73.95473976135254,79.82912092599582,68.08035859670926,0.7429535320446847,141912360.0,0.8845036471805556,0.014993442266486343,1.7990969296855124,0.41707611083984375
2020-05-27,77.14380645751953,77.28931196459057,75.92642542981746,76.66607534046294,112945200,0.004357077526876418,0.004347612946570004,76.2152488708496,74.44317321777343,67.71988311767578,75.80582870323475,73.32920673489467,2.4766219683400834,2.4993714927047526,-0.02274952436466915,68.51682113991512,74.44317321777343,79.5939997272263,69.29234670832057,0.7621553293233481,141959380.0,0.7956163234863382,0.01407760933031371,1.798323446109188,1.6247940063476562
2020-05-28,77.1777572631836,78.43636762804827,76.54239089339562,76.81884468298037,133560800,0.000440097620575175,0.000440000806021552,76.47230453491211,74.82265701293946,68.04034423828125,76.01689463553457,73.61428455180496,2.4026100837296127,2.4800192109097248,-0.07740912718011206,66.50865313794405,74.82265701293946,79.56991526113605,70.07539876474287,0.7480484657790423,141773380.0,0.9420724821542662,0.01273327333720855,1.8551785356853776,2.570556640625
2020-05-29,77.10260772705078,77.88105243381173,76.74612245747844,77.420291022981,153532400,-0.0009737201338534396,-0.0009741945072659373,76.67601089477539,75.12498168945312,68.38924385070801,76.18392741884476,73.87267886108243,2.311248557762326,2.446265080280245,-0.13501652251791896,59.878662566375056,75.12498168945312,79.62601117236728,70.62395220653896,0.7196859679662949,140296800.0,1.0943399992016924,0.012235795342422029,1.8075425679153665,2.0370635986328125
2020-06-01,78.05078887939453,78.17204223872224,76.92555415248881,77.05650985276371,80791200,0.012297653481454063,0.012222651612823278,77.01891708374023,75.53191261291504,68.76624885559082,76.47113687431396,74.18216849206851,2.288968382245443,2.414805740673285,-0.12583735842784183,58.86919515884529,75.53191261291504,79.48709858042528,71.57672664540479,0.8184270331623755,132305520.0,0.6106411886669582,0.011378431152356526,1.7266494998827622,3.4290618896484375
2020-06-02,78.412109375,78.43636152325215,77.34265402331467,77.78401795906733,87642800,0.00462929972641013,0.004618617473312465,77.22213745117188,75.9074520111084,69.22564788818359,76.76974802826565,74.49549744635974,2.2742505819059176,2.386694708919811,-0.11244412701389361,66.36497655759099,75.9074520111084,79.41201048309418,72.40289353912263,0.8573427842498504,130009260.0,0.6741273660045446,0.011198929110305038,1.6526851403608478,2.0322036743164062
2020-06-03,78.8437728881836,79.1056842545279,78.15990225471617,78.73222188437157,104491200,0.005505061866390992,0.005489964396307991,77.51265869140624,76.25136604309083,69.71723678588867,77.08882877594534,74.81759192353188,2.271236852413466,2.3636031376185422,-0.09236628520507617,75.3409391685301,76.25136604309083,79.465039599121,73.03769248706065,0.9033401028284821,127846260.0,0.8173191769551961,0.010955607968404963,1.4995594941507508,2.90521240234375
2020-06-04,78.1647720336914,78.96504129309206,77.79130959230261,78.66676274766802,87560400,-0.008611978214882576,-0.008649275589777194,77.58759460449218,76.52420578002929,70.08636375427245,77.25435850790628,75.0655311909511,2.1888273169551695,2.328647973485868,-0.13982065653069853,68.06118238761057,76.52420578002929,79.37757875786735,73.67083280219123,0.7874784100088337,125107600.0,0.6998807426567211,0.011252172030603956,1.4403183160468558,0.749359130859375
2020-06-05,80.3909683227539,80.45159499569716,78.38544064604918,78.41454026494723,137250400,0.028480813429647478,0.028082775031325388,77.94286727905273,76.87074775695801,70.50659317016601,77.73691386403668,75.46000801552908,2.276905848507596,2.318299548490214,-0.04139369998261788,77.83796399919893,76.87074775695801,79.83845856374663,73.9030369501694,1.0930868597006516,126209360.0,1.0874819427021893,0.012480847150592413,1.4420472987934747,3.5527267456054688
2020-06-08,80.86627960205078,80.90023409134206,79.37729235859877,80.08783519139197,95654400,0.005912496008116053,0.005895085795097068,78.29620056152343,77.15363121032715,70.87383415222168,78.21835474680807,75.86047257749365,2.357882169314422,2.3262160726550554,0.031666096659366705,74.70656547152879,77.15363121032715,80.50768057509251,73.79958184556179,1.0534576250912395,124300160.0,0.7695436594771882,0.01164467175481724,1.398568773338398,3.5333328247070312
2020-06-09,83.41986083984375,83.8127204319061,80.51463588580872,80.54616293467816,147712400,0.03157782514985663,0.03108949920450446,78.95727233886718,77.50502090454101,71.3439028930664,79.01858645342895,76.42042726359367,2.598159189835286,2.3806046960911016,0.21755449374418445,83.42387580876394,77.50502090454101,81.84945432366729,73.16058748541474,1.1807377815094116,124388460.0,1.1875088734115689,0.012970066362342225,1.5387028808427436,6.6107177734375
2020-06-10,85.56605529785156,86.0340914097843,83.92913522287401,84.36807171758845,166651600,0.025727619734684737,0.0254022336616597,79.79949722290038,78.007373046875,71.8226978302002,80.0258893525709,77.09788119205722,2.9280081605136843,2.4900853889756185,0.4379227715380658,84.35931098762343,78.007373046875,83.54463202388804,72.47011406986196,1.1825292335391124,124605980.0,1.3374285889007895,0.013228551129430522,1.6149212052525317,8.422248840332031
2020-06-11,81.4580078125,85.134410668066,81.35615913194549,84.71002389741363,201662400,-0.048010247417058505,-0.04920100834225386,80.22752227783204,78.34991340637207,72.22184700012207,80.24621526948307,77.42085353431224,2.82536173517083,2.557140658214661,0.26822107695616904,65.00726171416107,78.34991340637207,83.84900243065884,72.85082438208529,0.782600844649087,124657980.0,1.617725555957188,0.017585436541333162,1.8286717708950166,4.280250549316406
2020-06-12,82.16128540039062,84.34384618919259,81.05060772196103,83.59692864222997,200146000,0.008633621258077318,0.008596564685586524,80.73339004516602,78.7047004699707,72.69978118896485,80.54084144346885,77.77199663550323,2.768844807965621,2.5994814881648534,0.1693633198007678,65.47510524421352,78.7047004699707,84.22713134535765,73.18226959458376,0.812958641621542,126718820.0,1.5794496823755146,0.017606114473751894,1.9966940216263953,5.058677673339844
2020-06-15,83.1773681640625,83.82971175950732,80.6528726048748,80.81535534530535,138808800,0.012366928763593021,0.012291082979454068,81.24604797363281,79.13248252868652,73.17859222412109,80.9464609389448,78.17239452650762,2.774066412437179,2.634398473019319,0.13966793941786015,69.78616521562685,79.13248252868652,84.64869857041103,73.61626648696202,0.8666358972147369,125341840.0,1.1074418566059028,0.017501741303914426,2.0895397236491626,5.126579284667969
